id,data,dia_semana,horario,uf,br,km,municipio,CAUSA_ACIDENTE,TIPO_ACIDENTE,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
613150,08/07/2024,segunda-feira,30/12/1899,PB,230,472,SOUSA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,2,0,0,1,0,1,1,2,-67994,-382987,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
613181,09/07/2024,terça-feira,30/12/1899,PB,230,17,JOAO PESSOA,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,4,0,1,1,0,2,2,3,-711833138,-3484414816,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613319,09/07/2024,terça-feira,30/12/1899,PB,230,6,CABEDELO,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-7.02,-348359,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613389,10/07/2024,quarta-feira,30/12/1899,PB,230,78,SOBRADO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-71849,-352955,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
613607,11/07/2024,quinta-feira,30/12/1899,PB,230,"476,6",SOUSA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,Não,2,0,0,2,0,0,2,2,-68298,-383177,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
613633,11/07/2024,quinta-feira,30/12/1899,PB,230,"12,4",CABEDELO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7068,-34.85,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613748,11/07/2024,quinta-feira,30/12/1899,PB,361,"19,1",SANTA TERESINHA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Aclive;Em Obras,Não,2,0,1,0,0,1,1,2,-707275181,-3741688032,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
613937,12/07/2024,sexta-feira,30/12/1899,PB,230,10,CABEDELO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-70514,-348499,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614006,12/07/2024,sexta-feira,30/12/1899,PB,230,154,CAMPINA GRANDE,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Em Obras;Reta,Sim,2,0,1,0,1,0,1,1,-72777,-358985,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
614039,12/07/2024,sexta-feira,30/12/1899,PB,230,157,CAMPINA GRANDE,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Em Obras,Sim,3,0,1,1,1,0,2,2,-7264,-359199,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
614112,13/07/2024,sábado,30/12/1899,PB,230,"172,8",CAMPINA GRANDE,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Declive,Não,5,0,1,0,4,0,1,2,-71798,-360027,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
614198,13/07/2024,sábado,30/12/1899,PB,230,69,SOBRADO,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,2,0,0,3,2,-71887,-352151,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614239,13/07/2024,sábado,30/12/1899,PB,361,"13,2",SANTA TERESINHA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-70446912,-3737211497,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
614261,13/07/2024,sábado,30/12/1899,PB,230,148,CAMPINA GRANDE,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Rotatória,Não,2,0,0,0,2,0,0,2,-7238,-358656,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
614301,14/07/2024,domingo,30/12/1899,PB,230,51,CRUZ DO ESPIRITO SANTO,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Dupla,Curva,Não,2,0,0,2,0,0,2,1,-71897,-350615,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614370,14/07/2024,domingo,30/12/1899,PB,230,70,SOBRADO,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,5,0,2,0,3,0,2,1,-71919,-352261,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614441,14/07/2024,domingo,30/12/1899,PB,230,171,CAMPINA GRANDE,Retorno proibido,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,0,0,2,1,0,3,-7.18,-359938,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
614454,14/07/2024,domingo,30/12/1899,PB,230,20,JOAO PESSOA,Ausência de reação do condutor,Tombamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614490,14/07/2024,domingo,30/12/1899,PB,230,"79,7",CALDAS BRANDAO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-71828,-353041,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614521,14/07/2024,domingo,30/12/1899,PB,101,76,SANTA RITA,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,1,0,0,0,1,0,0,1,-7093985,-34967641,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
614537,15/07/2024,segunda-feira,30/12/1899,PB,101,84,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Viaduto;Aclive,Sim,3,0,0,0,3,0,0,3,-713957906,-3492312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614543,15/07/2024,segunda-feira,30/12/1899,PB,230,20,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,3,0,2,0,1,0,2,2,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614555,15/07/2024,segunda-feira,30/12/1899,PB,230,"16,5",JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Declive;Reta,Sim,1,0,1,0,0,0,1,1,-71039,-348458,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614557,15/07/2024,segunda-feira,30/12/1899,PB,101,83,BAYEUX,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive;Reta;Viaduto,Não,3,0,2,0,1,0,2,2,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614618,15/07/2024,segunda-feira,30/12/1899,PB,116,"10,1",CACHOEIRA DOS INDIOS,Conversão proibida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Não,5,0,4,0,1,0,4,2,-697696,-3873984,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
614707,15/07/2024,segunda-feira,30/12/1899,PB,230,"1,8",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive;Reta,Sim,3,0,1,0,2,0,1,2,-720837135,-3594656702,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614734,15/07/2024,segunda-feira,30/12/1899,PB,230,36,SANTA RITA,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Aclive;Curva,Sim,2,0,1,1,0,0,2,1,-71246,-349473,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614746,16/07/2024,terça-feira,30/12/1899,PB,230,464,SOUSA,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-67786,-382341,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
614763,30/06/2024,domingo,30/12/1899,PB,230,57,CRUZ DO ESPIRITO SANTO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,7,0,1,0,6,0,1,2,-7203447,-35119091,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614856,16/07/2024,terça-feira,30/12/1899,PB,230,"105,5",MOGEIRO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Retorno Regulamentado;Curva,Não,1,0,1,0,0,0,1,1,-7204501,-35538037,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614888,16/07/2024,terça-feira,30/12/1899,PB,230,13,CABEDELO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-70772,-348494,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614969,17/07/2024,quarta-feira,30/12/1899,PB,101,83,BAYEUX,Demais falhas na via,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Em Obras,Sim,2,0,2,0,0,0,2,1,-713217238,-3493156672,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
614973,17/07/2024,quarta-feira,30/12/1899,PB,230,48,SANTA RITA,Ausência de reação do condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Em Obras;Reta,Não,1,0,0,0,1,0,0,1,-717713001,-3504366875,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
614998,17/07/2024,quarta-feira,30/12/1899,PB,104,"97,7",ESPERANCA,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Aclive;Curva,Sim,2,0,1,0,1,0,1,2,-702803215,-3585657159,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
615021,17/07/2024,quarta-feira,30/12/1899,PB,230,"121,2",RIACHAO DO BACAMARTE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-72452,-35649,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
615030,17/07/2024,quarta-feira,30/12/1899,PB,230,23,JOAO PESSOA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
615171,18/07/2024,quinta-feira,30/12/1899,PB,101,90,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Curva,Sim,1,0,1,0,0,0,1,1,-7179652,-34900417,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
615188,18/07/2024,quinta-feira,30/12/1899,PB,230,148,CAMPINA GRANDE,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Rotatória,Sim,2,0,0,1,1,0,1,1,-723671827,-3586784601,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
615205,18/07/2024,quinta-feira,30/12/1899,PB,230,20,JOAO PESSOA,Ausência de reação do condutor,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-713719596,-348537612,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
615266,18/07/2024,quinta-feira,30/12/1899,PB,361,"9,6",PATOS,Animais na Pista,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-703986263,-3734214306,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
615438,19/07/2024,sexta-feira,30/12/1899,PB,230,"462,5",SOUSA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-67783,-382256,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
615557,19/07/2024,sexta-feira,30/12/1899,PB,104,162,BARRA DE SANTANA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Ponte;Reta,Não,1,0,1,0,0,0,1,1,-753584039,-360066495,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
615608,19/07/2024,sexta-feira,30/12/1899,PB,230,"503,5",CAJAZEIRAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de Vias;Declive;Reta,Sim,3,0,0,1,2,0,1,2,-6901352,-38559077,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
615644,20/07/2024,sábado,30/12/1899,PB,230,22,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-71495,-348517,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
615658,20/07/2024,sábado,30/12/1899,PB,230,11,CABEDELO,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-70596,-348506,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
615773,20/07/2024,sábado,30/12/1899,PB,104,136,QUEIMADAS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-734336909,-3589968752,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
615830,21/07/2024,domingo,30/12/1899,PB,101,91,JOAO PESSOA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Interseção de Vias;Reta,Sim,1,0,0,0,0,1,0,1,-718826412,-3490308264,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
615892,21/07/2024,domingo,30/12/1899,PB,230,87,GURINHEM,Animais na Pista,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-716828341,-3536956783,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
615926,21/07/2024,domingo,30/12/1899,PB,101,79,SANTA RITA,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-71147526,-3495793891,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
616026,21/07/2024,domingo,30/12/1899,PB,230,"1,4",CABEDELO,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,-69805391,-3483037233,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616105,22/07/2024,segunda-feira,30/12/1899,PB,230,"69,9",SOBRADO,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,-71919,-352261,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
616220,22/07/2024,segunda-feira,30/12/1899,PB,101,83,BAYEUX,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616234,22/07/2024,segunda-feira,30/12/1899,PB,101,"83,8",BAYEUX,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,6,0,2,0,4,0,2,4,-71337703,-3492963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616311,23/07/2024,terça-feira,30/12/1899,PB,230,"12,3",CABEDELO,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,-7068,-34.85,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616337,23/07/2024,terça-feira,30/12/1899,PB,101,86,JOAO PESSOA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive,Sim,2,0,1,0,1,0,1,2,-715118983,-3491012184,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616359,23/07/2024,terça-feira,30/12/1899,PB,230,21,JOAO PESSOA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-71415,-348519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616384,23/07/2024,terça-feira,30/12/1899,PB,101,85,BAYEUX,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,-714538184,-3491662887,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616411,23/07/2024,terça-feira,30/12/1899,PB,230,22,JOAO PESSOA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-71495,-348517,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616416,09/06/2024,domingo,30/12/1899,PB,230,"488,5",CAJAZEIRAS,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Declive;Reta,Sim,1,0,0,1,0,0,1,1,-68688,-38404,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
616418,23/07/2024,terça-feira,30/12/1899,PB,101,"106,9",ALHANDRA,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,-731642501,-3494666379,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
616423,23/07/2024,terça-feira,30/12/1899,PB,230,"17,1",JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,-71121,-348426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616536,24/07/2024,quarta-feira,30/12/1899,PB,230,"112,8",INGA,Pista Escorregadia,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,-72117,-355822,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
616545,24/07/2024,quarta-feira,30/12/1899,PB,101,52,SANTA RITA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,4,0,0,0,4,0,0,2,-693821564,-3509935736,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
616586,24/07/2024,quarta-feira,30/12/1899,PB,230,"20,5",JOAO PESSOA,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,-714173477,-3485188007,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616739,25/07/2024,quinta-feira,30/12/1899,PB,230,19,JOAO PESSOA,Acumulo de areia ou detritos sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,-71281,-348466,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
616860,25/07/2024,quinta-feira,30/12/1899,PB,230,"107,6",INGA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,0,1,1,2,-72039,-355389,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
616930,26/07/2024,sexta-feira,30/12/1899,PB,101,90,JOAO PESSOA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Interseção de Vias;Retorno Regulamentado;Em Obras,Sim,2,0,0,1,1,0,1,2,-718116059,-3490085006,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
616936,26/07/2024,sexta-feira,30/12/1899,PB,101,89,JOAO PESSOA,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,3,-71710694,-3489765372,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
616988,26/07/2024,sexta-feira,30/12/1899,PB,101,96,CONDE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,1,0,0,2,2,-7230921,-34921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
617001,08/07/2024,segunda-feira,30/12/1899,PB,104,"133,6",QUEIMADAS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,1,2,2,-731674795,-3589500926,SPRF-PB,DEL02-PB,UOP03-DEL02-PB
617002,26/07/2024,sexta-feira,30/12/1899,PB,230,24,JOAO PESSOA,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Interseção de Vias,Sim,2,0,0,1,0,1,1,2,-717062601,-3487127781,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617003,26/07/2024,sexta-feira,30/12/1899,PB,230,"165,2",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória;Interseção de Vias,Não,2,0,0,0,2,0,0,2,-72051,-35951,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
617048,26/07/2024,sexta-feira,30/12/1899,PB,230,20,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,0,1,1,0,1,2,-71337,-348544,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617065,26/07/2024,sexta-feira,30/12/1899,PB,427,37,POMBAL,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-67655659,-3779078007,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
617143,27/07/2024,sábado,30/12/1899,PB,230,468,SOUSA,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-67817,-382695,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
617162,27/07/2024,sábado,30/12/1899,PB,230,21,JOAO PESSOA,Demais falhas na via,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,-714236974,-3485183001,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617193,27/07/2024,sábado,30/12/1899,PB,230,"23,9",JOAO PESSOA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Viaduto;Aclive;Reta,Sim,2,0,2,0,0,0,2,1,-71562,-348574,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617276,27/07/2024,sábado,30/12/1899,PB,230,"234,4",JUAZEIRINHO,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,1,0,0,1,0,0,2,-70416,-365166,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
617285,27/07/2024,sábado,30/12/1899,PB,101,"88,1",JOAO PESSOA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,-716470016,-3489993643,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617362,28/07/2024,domingo,30/12/1899,PB,101,"42,9",MAMANGUAPE,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Dupla,Declive;Reta,Não,1,0,1,0,0,0,1,1,-6856615,-3513444297,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
617374,28/07/2024,domingo,30/12/1899,PB,230,17,JOAO PESSOA,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,-71121,-348426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617389,28/07/2024,domingo,30/12/1899,PB,101,"84,2",BAYEUX,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,-713957906,-3492312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
617487,28/07/2024,domingo,30/12/1899,PB,361,"18,5",SANTA TERESINHA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,-706700484,-3741014311,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
617490,28/07/2024,domingo,30/12/1899,PB,230,174,CAMPINA GRANDE,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Em Obras;Reta,Sim,4,0,1,2,1,0,3,3,-71794,-360164,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
